"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2023-02-12","Coles",7.07,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-12","Transportfornsw Tap",13.6,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-12","Transportfornsw Tap",22.65,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-12","Coles",28.69,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-12","Homethai",39.6,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-12","Gelatissimo Dq",4.32,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Lululemon",310.71,"posted","Clothing","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Hertz Australia Pty L",93.78,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Radisson",24.79,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Taronga Conservation Soci",64.8,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Tsg Sussex Street Pt",2.76,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","The Momos Hub",34.6,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Fifty Five Trading",33.43,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-10","Kindle Svcs*he3f45zq0",4.99,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-10","Amazon",15.09,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-10","Amazon.com*he7s24js0",56.27,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-10","Towfcu Ckxfr Transfer Prasad Co",2000,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2023-02-10","Wf Pl Cc Payment Payment,anand Co",265.1,"posted","Home","Fixed Costs",false,,"regular","Adv Plus Banking","9271",,""
"2023-02-10","Jpmorgan Chase Acctverify",0.59,"posted","",,true,,"internal transfer","Checking","9970",,""
"2023-02-10","Jpmorgan Chase Acctverify",-0.12,"posted","",,true,,"internal transfer","Checking","9970",,""
"2023-02-10","Jpmorgan Chase Acctverify",-0.47,"posted","",,true,,"internal transfer","Checking","9970",,""
"2023-02-09","Pc* Kindercare",504,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2023-02-09","Samosorn Pty Ltd",12.74,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-09","Vagmine Pty Ltd",20.72,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-09","Mumbai Express Sydney",16.38,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-09","Aldi Stores - Melbourn",12.92,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-09","House Canteen",5.59,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Stalactites",49.39,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Dot Myki Reload",5.67,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Phillip Island Wildl",29.2,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Coles",24.71,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Coles",13.98,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Delaware North Venue S",3.47,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Po:saravanaa B",35.94,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Dot Myki Reload",5.67,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Dot Myki Reload",5.67,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Uber",31.21,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Dot Myki Reload",4.96,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Rebill-pc* Air India Ltd",45,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Cafenatics",3.19,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-08","Connectyourcare Svb-claims, Anand Co",-10,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2023-02-08","Venmo",180,"posted","Other","Wants",false,,"regular","Adv Plus Banking","4007",,""
"2023-02-07","Zoos Victoria",59.52,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Cafe Bizarre",2.71,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Gm Cabs Pty Ltd",48.42,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Operator25",42.48,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Mcdonald's",18.99,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Australian Sports Museum",42.52,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Myki Flagstaff Rs Fgs",18.42,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Betty's Burgers Austra",37.7,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-07","Automatic Payment - Thank",-826.59,"posted","",,true,,"internal transfer","Prime Visa","0187",,""
"2023-02-06","Guzman Y Gomez",39.54,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-06","Sea Life Melbourne",66.61,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-06","Radisson",567.84,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-06","Viator *it",21.26,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-06","Piccolina Gelateri",9.64,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-06","Amazon",-30.99,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-06","Pc* Lucky #782.union C Httpspercentswa",5.99,"posted","Groceries","Needs",false,,"regular","Customized Cash Rewards Visa Signature","4704",,""
"2023-02-05","Spotify",4.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-02-05","Pc* Namaste India",12.41,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-05","Pc* Highland Hospital",12.21,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-05","Pc* Waggin Tails",36.54,"posted","Pets","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-02-05","Pc* Dsw Pacific Common",38.58,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-05","Elatte",3.47,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","Jardin Tan",3.4,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","Fongs Fruit And Vegeta",1.58,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","Ww Metro-350 Queens Place",9.81,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","City Mart Melbourne",24.42,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","Subway Southbank",11.3,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-05","Ua Inflight-inclub Credit",-5.49,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2023-02-05","Ua Inflt",21.99,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2023-02-05","Tesla Insurance Services",364.16,"posted","Car","Fixed Costs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-03","Lululemon",35.25,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-03","Sephora",39.69,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-03","Pc* Marshalls",92.66,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-03","Pc* Patagonia Direct I",396.46,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-03","Cvs",10,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-02-03","Alameda Health S Pr Payment",-4312.29,"posted","",,true,,"income","Total Checking","5670",,""
"2023-02-03","Safeway",13.97,"posted","Groceries","Needs",false,,"regular","Customized Cash Rewards Visa Signature","4704",,""
"2023-02-03","Falafel Boy",261.85,"posted","Work Expenses",,true,,"regular","Customized Cash Rewards Visa Signature","4704",,""
"2023-02-03","Solar Integrated Prasad Co",38.54,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"Solar Integrated Prasad Co"
"2023-02-03","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2023-02-03","Contribution",-1917.32,"posted","Other","Wants",false,,"regular","Meta 401(k)","11355",,""
"2023-02-03","Apple.com-bill",10.99,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-03","Meta Direct Dep",-3500,"posted","",,true,,"income","Checking","9970",,""
"2023-02-02","Pc* Highland Hospital",5.85,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-02","Dollar Tree",8.31,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-02","Pc* Dd Doordash Saigon",126.29,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-02-02","Pc* Kindercare",504,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2023-02-02","Discover E-payment Anand Co",19.99,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2023-02-02","Walmart",-15.47,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-02","Raja Sweets Indian Cuis",55.38,"posted","Restaurants","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-01","Pc* Komala Vilas",33.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-01","Krispy Kreme",59.56,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-02-01","Amazon",8.74,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-01","Amazon",19.92,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-02-01","Walmart",-61.89,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-01","Lovevery, Inc",132.9,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-01","Walmart",-75.47,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-02-01","Costco",120,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-02-01","Central Loan Adm Loan Paymt",6988.72,"posted","Home","Fixed Costs",false,,"regular","Checking","9970",,"Central Loan Adm Loan Paymt"
"2023-02-01","Directpay Full Balance See Details Of Your Next Directpay Below",-19.99,"posted","",,true,,"internal transfer","Discover it Card","5814",,""
"2023-01-31","Pc* Sq Beit Rima",46.93,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-31","Hotelscom",-639.87,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2023-01-31","Pc* Tst Saffron- San C",98.32,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-31","Amazon.com*072rw8n83",797.4,"posted","",,true,,"regular","Prime Visa","0187",,""
"2023-01-31","Interest Payment",-0.06,"posted","",,true,,"income","Citi® Savings Account","9988",,""
"2023-01-31","Costco",102.74,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-31","Miles Reward Redemption Stmt Credit",-837.94,"posted","",,true,,"internal transfer","Discover it Miles Card","4422",,""
"2023-01-31","Interest Paid",-131.08,"posted","",,true,,"income","Online Savings","9721",,""
"2023-01-30","Century Theatres",4.55,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-30","Pc* 10645 Stanfordshop",128.1,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-30","Pc* Wetzels Pretzels-s",8.49,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-30","Century Theatres",5.95,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-30","Online Transfer  Anand Chase #####9128 Transaction #:",20000,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2023-01-30","Amazon",199.34,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-30","Amazon.com*hx8mc1bg2",797.4,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-30","Amazon",40.5,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-30","Amazon",80.83,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-30","Fastrak Csc",60,"posted","Car","Fixed Costs",false,,"regular","Customized Cash Rewards Visa Signature","4704",,""
"2023-01-30","Wells Fargo Auto Fee &,,prasad Co",100,"posted","Car","Fixed Costs",false,,"regular","Adv Plus Banking","9271",,""
"2023-01-30","Venmo",110,"posted","Other","Wants",false,,"regular","Adv Plus Banking","4007",,""
"2023-01-29","Cinemark Theatres",35.2,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-29","Pc* Tst Paris Baguette",14.48,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-29","Pc* Tst Paradise Birya",30.85,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-29","Lowe's Home Improvement",11.05,"posted","Home","Fixed Costs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-29","Comcast",80,"posted","Utilities","Needs",false,,"regular","Ultimate Rewards®","5474",,"Comcast"
"2023-01-27","Pc* Sq Fluff Yeah Groo",90,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-26","Automatic Payment - Thank",-2284.02,"posted","",,true,,"internal transfer","Chase Unlimited","9835",,""
"2023-01-26","Pc* Kindercare",504,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2023-01-26","Uber",33.49,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-26","Daves Hot Chi",9.62,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-25","Pc* Sc Techspot Store",31.98,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-25","Old Navy",74.28,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-25","Tw Coffee Sakra Hosp",9,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-25","Check",575,"posted","Work Expenses",,true,,"regular","Adv Plus Banking","4007","Graduation",""
"2023-01-25","Apple.com-bill",7.99,"posted","Subscriptions","Needs",false,,"regular","Ultimate Rewards®","5474",,"Apple.com-bill"
"2023-01-24","Pc* Garys Kids Cuts",36,"posted","Personal Care","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-24","Automatic Payment - Thank",-426.85,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2023-01-24","Uber",3.18,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-24","Tmobile*auto Pay",45,"posted","Utilities","Needs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-24","Tmobile*auto Pay",244.77,"posted","",,true,,"regular","Ultimate Rewards®","5474",,""
"2023-01-23","Pc* Bharat Bazar Union",49.58,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-23","Pc* Air India Ltd (usd",-45,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-23","Chase Credit Crd Autopay",4881.25,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2023-01-23","Discover E-payment Anand Co",2142,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2023-01-23","Tofu Plus",73,"posted","Restaurants","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2023-01-22","Anntaylor Loft.com",111.08,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-22","Dental Board",459,"posted","Dental Expenses","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-22","Pc* Tst Red Hot Chilli",61.26,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-22","Pc* Joeandthejuice_sfo",11.09,"posted","Travel & Vacation","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-22","Pc* Ubr Pending.uber.c",31.11,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-22","Uber",13.84,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-22","Directpay Full Balance See Details Of Your Next Directpay Below",-2142,"posted","",,true,,"internal transfer","Discover it Miles Card","4422",,""
"2023-01-20","Anntaylor.com",135.89,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-20","Alameda Health S Pr Payment",-4312.29,"posted","",,true,,"income","Total Checking","5670",,""
"2023-01-20","Treasury Direct Treas Drct",10000,"posted","Treasury I Bonds","Investments",true,,"regular","Total Checking","5670",,""
"2023-01-20","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2023-01-20","Bank Of America Auto Pay Anand Co Deb",377.2,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2023-01-20","Contribution",-1917.32,"posted","Other","Wants",false,,"regular","Meta 401(k)","11355",,""
"2023-01-20","Automatic Payment - Thank",-4881.25,"posted","",,true,,"internal transfer","United GatewaySM Card","9871",,""
"2023-01-20","Meta Direct Dep",-3500,"posted","",,true,,"income","Checking","9970",,""
"2023-01-19","California Dental Assoc",1756,"posted","Dental Expenses","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-19","Pc* Kindercare",504,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2023-01-19","Pc* Air India Ltd (usd",45,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-19","Amazon Digital",64.98,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-19","Amazon",81.42,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-19","Pgande Online Prasad Co",196.6,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"PG&E"
"2023-01-18","Pc* Yogurtland",8.3,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-18","Target",30,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-18","Tower Federal Cr Union",10,"posted","",,true,,"internal transfer","Chase Unlimited","9835",,""
"2023-01-18","Pc* Jolly Roger Land",15,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-18","Tower Federal Cr Union",5,"posted","",,true,,"internal transfer","Chase Unlimited","9835",,""
"2023-01-18","Pc* Ivisa Services",14.04,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-17","Pc* Id Company",15.73,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-17","Pc* Id Company",77.62,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-17","Pc* Imparku",20,"posted","Car","Fixed Costs",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-17","Phillip Island Nature Par",90.96,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-17","Pc* Ic Instacart",33.15,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-17","Chase Credit Crd Autopay",643.77,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2023-01-17","Amazon",-45.84,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-17","Amazon.com",-33.21,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-17","New Account Deposit, Prasad: New Account Deposit For $5",-5,"posted","",,true,,"income","Prime Share","5900",,""
"2023-01-17","New Account Deposit, Prasad: New Account Deposit For $10",-10,"posted","",,true,,"income","Regular Checking","5918",,""
"2023-01-17","Citi Autopay Payment",719.55,"posted","",,true,,"internal transfer","Checking","9970",,""
"2023-01-17","Netflix",19.99,"posted","Subscriptions","Needs",false,,"regular","Discover it Card","5814",,"Netflix"
"2023-01-16","Pc* Tst Sala Thai",56.16,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-16","Walgreens",10.85,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-16","Thriller",24.7,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-16","Pc* Highland Hospital",2.3,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-16","Thriller",21.33,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-16","Amazon",-31.54,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-16","Amazon",28.19,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-16","Costco",46.46,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-15","Pc* Highland Hospital",14.42,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-15","Pc* Google Google Nest",120,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-15","Rover.com",535,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-15","Air India Ltd (usd)",853.51,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-15","Air India Ltd (usd)",-803.41,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-15","Amazon",18.82,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-15","Automatic Payment - Thank",-643.77,"posted","",,true,,"internal transfer","Ultimate Rewards®","5474",,""
"2023-01-14","Costco",-77.52,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-14","Autopay Rautopay Auto-pmt",-719.55,"posted","",,true,,"internal transfer","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-14","Costco",93.98,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-14","Costco Gas",46.62,"posted","Car","Fixed Costs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-13","Pc* Highland Hospital",2.75,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-13","Target",71.14,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-13","Air India Ltd (usd)",803.41,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-13","Amazon",66.31,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-13","Pamf Pa Online Bill Pay",60,"posted","Healthcare","Needs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-13","Dental Board",672,"posted","Dental Expenses","Fixed Costs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-12","Pc* Kindercare",504,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2023-01-12","Amazon.com*3t2cu3zf3",23.21,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-12","Ce For Relicensure",30,"posted","Dental Expenses","Fixed Costs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-12","Blxtraining.com",20,"posted","Dental Expenses","Fixed Costs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-11","Pc* Tst Ettan",90,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-11","Pc* Bath And Body Work",74.9,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-11","Walmart",15.47,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-11","Walmart",61.89,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-10","Pc* Target",-166.1,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Pc* Target",-49.6,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Pc* Madras Cafe",7.63,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Sephora",66.15,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Pc* Sp Tesmanian",38.6,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Pc* Madras Cafe",80.6,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Pc* Madras Cafe",7.63,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-10","Amazon",2.22,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-10","Wf Pl Cc Payment Payment,anand Co",265.1,"posted","Home","Fixed Costs",false,,"regular","Adv Plus Banking","9271",,""
"2023-01-09","Pc* Tasty Subs & Pizza",219.53,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-09","Amazon.com",-155.04,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-37.64,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-30.99,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-37.64,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-31.54,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-31.54,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon",-30.99,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-09","Amazon.com",-113.41,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
